experiment,subject,date,block,trial,face_left,face_top,face_right,cue_dir,target_id,target_pos,cue_num,correct_response,rt
mGCP-III,1,2018-01-09_18:31,2,137,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.49878103751871095
mGCP-III,1,2018-01-09_18:31,2,138,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,1,0.5906466802389332
mGCP-III,1,2018-01-09_18:31,2,139,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.5078757499759377
mGCP-III,1,2018-01-09_18:31,2,140,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.6475541145464376
mGCP-III,1,2018-01-09_18:31,2,141,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.33527571939703193
mGCP-III,1,2018-01-09_18:31,2,142,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.5182267582313216
mGCP-III,1,2018-01-09_18:31,2,143,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,0,0.33563957110527554
mGCP-III,1,2018-01-09_18:31,2,144,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.5578020512384683
mGCP-III,1,2018-01-09_18:31,2,145,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.3580423276871443
mGCP-III,1,2018-01-09_18:31,2,146,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.46825502488718485
mGCP-III,1,2018-01-09_18:31,2,147,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,0,0.4519409572585573
mGCP-III,1,2018-01-09_18:31,2,148,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.3698471625302773
mGCP-III,1,2018-01-09_18:31,2,149,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,0,0.3415014947167947
mGCP-III,1,2018-01-09_18:31,2,150,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.3760966415411531
mGCP-III,1,2018-01-09_18:31,2,151,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.2799572227322642
mGCP-III,1,2018-01-09_18:31,2,152,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.32407690900618036
mGCP-III,1,2018-01-09_18:31,2,153,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,0,0.38555086002997996
mGCP-III,1,2018-01-09_18:31,2,154,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,0,0.32173616919135384
mGCP-III,1,2018-01-09_18:31,2,155,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,1,0.48636978316244495
mGCP-III,1,2018-01-09_18:31,2,156,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.4689108270977158
mGCP-III,1,2018-01-09_18:31,2,157,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,0,0.4072622588591912
mGCP-III,1,2018-01-09_18:31,2,158,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.580065351085068
mGCP-III,1,2018-01-09_18:31,2,159,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,0,0.33350860898463
mGCP-III,1,2018-01-09_18:31,2,160,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.35102484897834074
mGCP-III,1,2018-01-09_18:31,2,161,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,0,0.338480458873164
mGCP-III,1,2018-01-09_18:31,2,162,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,1,0.5613852596998186
mGCP-III,1,2018-01-09_18:31,2,163,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.3780565420020139
mGCP-III,1,2018-01-09_18:31,2,164,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.3691068171428924
mGCP-III,1,2018-01-09_18:31,2,165,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,0,0.3207137498411612
mGCP-III,1,2018-01-09_18:31,2,166,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,0,0.5451245253825618
mGCP-III,1,2018-01-09_18:31,2,167,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,1,0.6348635516587819
mGCP-III,1,2018-01-09_18:31,2,168,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.36346533789037494
mGCP-III,1,2018-01-09_18:32,2,169,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.5338802829119231
mGCP-III,1,2018-01-09_18:32,2,170,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.35497704494810023
mGCP-III,1,2018-01-09_18:32,2,171,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,1,0.43618629681623133
mGCP-III,1,2018-01-09_18:32,2,172,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.6745569680770132
mGCP-III,1,2018-01-09_18:32,2,173,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.5785518702014087
mGCP-III,1,2018-01-09_18:32,2,174,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.40152596482766967
mGCP-III,1,2018-01-09_18:32,2,175,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,0,0.35754138961237913
mGCP-III,1,2018-01-09_18:32,2,176,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.3527575890348089
mGCP-III,1,2018-01-09_18:32,2,177,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.49195713898006943
mGCP-III,1,2018-01-09_18:32,2,178,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.37116785336547764
mGCP-III,1,2018-01-09_18:32,2,179,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,0,0.41299815782804217
mGCP-III,1,2018-01-09_18:32,2,180,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.5101742182032467
mGCP-III,1,2018-01-09_18:32,2,181,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,1,0.37920498599305574
mGCP-III,1,2018-01-09_18:32,2,182,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.3939613258426107
mGCP-III,1,2018-01-09_18:32,2,183,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.5439626492971001
mGCP-III,1,2018-01-09_18:32,2,184,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.3226657490704383
mGCP-III,1,2018-01-09_18:32,2,185,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,0,0.3660762998206337
mGCP-III,1,2018-01-09_18:32,2,186,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.48776672088206396
mGCP-III,1,2018-01-09_18:32,2,187,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.3941304121963185
mGCP-III,1,2018-01-09_18:32,2,188,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.730883266811361
mGCP-III,1,2018-01-09_18:32,2,189,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.5296242845925008
mGCP-III,1,2018-01-09_18:32,2,190,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.43343706333325827
mGCP-III,1,2018-01-09_18:32,2,191,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.6260706662433222
mGCP-III,1,2018-01-09_18:32,2,192,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.7437073605105979
mGCP-III,1,2018-01-09_18:32,3,193,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.7307943779578636
mGCP-III,1,2018-01-09_18:32,3,194,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.48812346148224606
mGCP-III,1,2018-01-09_18:32,3,195,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,0,0.5149283891641971
mGCP-III,1,2018-01-09_18:32,3,196,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.3790730354285188
mGCP-III,1,2018-01-09_18:32,3,197,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.31586041842456325
mGCP-III,1,2018-01-09_18:32,3,198,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.5385909970991634
mGCP-III,1,2018-01-09_18:33,3,199,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,0,0.38749179753358476
mGCP-III,1,2018-01-09_18:33,3,200,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.253644936830824
mGCP-III,1,2018-01-09_18:33,3,201,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,99,99
mGCP-III,1,2018-01-09_18:33,3,202,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.38360992252455617
mGCP-III,1,2018-01-09_18:33,3,203,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,0,0.35697803181028576
mGCP-III,1,2018-01-09_18:33,3,204,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.4890514611161052
mGCP-III,1,2018-01-09_18:33,3,205,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.49170192920428235
mGCP-III,1,2018-01-09_18:33,3,206,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,0,0.4592223370964348
mGCP-III,1,2018-01-09_18:33,3,207,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.5178609312151821
mGCP-III,1,2018-01-09_18:33,3,208,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,0,0.4078220611081633
mGCP-III,1,2018-01-09_18:33,3,209,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.41681919335496787
mGCP-III,1,2018-01-09_18:33,3,210,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.40955677647070843
mGCP-III,1,2018-01-09_18:33,3,211,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,0,0.47928356373995484
mGCP-III,1,2018-01-09_18:33,3,212,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.5052169855935063
mGCP-III,1,2018-01-09_18:33,3,213,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.5353301588820614
mGCP-III,1,2018-01-09_18:33,3,214,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.3478939860160608
mGCP-III,1,2018-01-09_18:33,3,215,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.4562937456612417
mGCP-III,1,2018-01-09_18:33,3,216,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.532525221717151
mGCP-III,1,2018-01-09_18:33,3,217,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.5059008371754317
mGCP-III,1,2018-01-09_18:33,3,218,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.44115656645590207
mGCP-III,1,2018-01-09_18:33,3,219,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,0,0.4067166788281611
mGCP-III,1,2018-01-09_18:33,3,220,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.5795948327522638
mGCP-III,1,2018-01-09_18:33,3,221,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.49208039819131955
mGCP-III,1,2018-01-09_18:33,3,222,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.38632794614204613
mGCP-III,1,2018-01-09_18:33,3,223,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,0,0.41085376361297676
mGCP-III,1,2018-01-09_18:33,3,224,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.5016239005926764
mGCP-III,1,2018-01-09_18:33,3,225,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.5024582706337242
mGCP-III,1,2018-01-09_18:33,3,226,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.589817445998051
mGCP-III,1,2018-01-09_18:33,3,227,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.3403976926820178
mGCP-III,1,2018-01-09_18:33,3,228,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.7460216312010743
mGCP-III,1,2018-01-09_18:33,3,229,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,0,0.3629568936466967
mGCP-III,1,2018-01-09_18:34,3,230,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.5985696400712186
mGCP-III,1,2018-01-09_18:34,3,231,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.473661442505545
mGCP-III,1,2018-01-09_18:34,3,232,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,0,0.3896286855779181
mGCP-III,1,2018-01-09_18:34,3,233,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.4121819606189092
mGCP-III,1,2018-01-09_18:34,3,234,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.35373931704089046
mGCP-III,1,2018-01-09_18:34,3,235,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,0,0.394642411993118
mGCP-III,1,2018-01-09_18:34,3,236,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.5694769108231412
mGCP-III,1,2018-01-09_18:34,3,237,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.39604843612869445
mGCP-III,1,2018-01-09_18:34,3,238,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.286624281827244
mGCP-III,1,2018-01-09_18:34,3,239,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.4153242803658941
mGCP-III,1,2018-01-09_18:34,3,240,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.6014836142276181
mGCP-III,1,2018-01-09_18:34,3,241,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.4072993946465431
mGCP-III,1,2018-01-09_18:34,3,242,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.333105251118468
mGCP-III,1,2018-01-09_18:34,3,243,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.7963639323006646
mGCP-III,1,2018-01-09_18:34,3,244,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.3861612301589048
mGCP-III,1,2018-01-09_18:34,3,245,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.5155703642194567
mGCP-III,1,2018-01-09_18:34,3,246,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,0,0.5463855619218521
mGCP-III,1,2018-01-09_18:34,3,247,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.49319170639319054
mGCP-III,1,2018-01-09_18:34,3,248,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.5272898657622136
mGCP-III,1,2018-01-09_18:34,3,249,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.4646338905149605
mGCP-III,1,2018-01-09_18:34,3,250,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.3541387242912606
mGCP-III,1,2018-01-09_18:34,3,251,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,0,0.35724272306288185
mGCP-III,1,2018-01-09_18:34,3,252,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.5434652667790942
mGCP-III,1,2018-01-09_18:34,3,253,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.4531478703611356
mGCP-III,1,2018-01-09_18:34,3,254,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.3581774387439509
mGCP-III,1,2018-01-09_18:34,3,255,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.5680606150872336
mGCP-III,1,2018-01-09_18:34,3,256,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.4140427006259415
mGCP-III,1,2018-01-09_18:34,3,257,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.4920886944837548
mGCP-III,1,2018-01-09_18:34,3,258,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.5430879829782498
mGCP-III,1,2018-01-09_18:34,3,259,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,0,0.29606901883744285
mGCP-III,1,2018-01-09_18:34,3,260,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.509066465552678
mGCP-III,1,2018-01-09_18:34,3,261,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.49454242190950026
mGCP-III,1,2018-01-09_18:34,3,262,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.5298877906607231
mGCP-III,1,2018-01-09_18:35,3,263,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.29524926607336965
mGCP-III,1,2018-01-09_18:35,3,264,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.48355852501299523
mGCP-III,1,2018-01-09_18:35,3,265,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,0,0.3588371915702737
mGCP-III,1,2018-01-09_18:35,3,266,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.5343950481401407
mGCP-III,1,2018-01-09_18:35,3,267,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.553971139170244
mGCP-III,1,2018-01-09_18:35,3,268,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.39457288115590927
mGCP-III,1,2018-01-09_18:35,3,269,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.3579036610753974
mGCP-III,1,2018-01-09_18:35,3,270,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.4177306004021375
mGCP-III,1,2018-01-09_18:35,3,271,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.7210845546323981
mGCP-III,1,2018-01-09_18:35,3,272,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.4851747219054232
mGCP-III,1,2018-01-09_18:35,3,273,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.45676228868615
mGCP-III,1,2018-01-09_18:35,3,274,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.4674822844517621
mGCP-III,1,2018-01-09_18:35,3,275,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.39752517628767237
mGCP-III,1,2018-01-09_18:35,3,276,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.39887470661778934
mGCP-III,1,2018-01-09_18:35,3,277,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.4638840636507666
